"Flavor","CheckId","InstallId","BuildId"
"r-patched-linux-x86_64","5b18ddfed28095154e1a6de9196c1e5f","de3223384a2d2110521ff78ada718c50","8d69f6eaf0b375ff4e8a516a4c56c16c"
